Test Params,Subset Accuracy,Hamming Loss,Accuracy (Exp),Precision (Exp),Recall (Exp),F1 Score (Exp),One Error,Coverage,Ranking Loss,Average Precision,Accuracy (Micro),Accuracy (Macro),Precision (Micro),Precision (Macro),Recall (Micro),Recall (Macro),F1 Score (Micro),F1 Score (Macro),AUC (Micro),AUC (Macro)
0.24804388896781754,0.3993764817714691,0.1335621029138565,tensor(0.8364),"tensor(0.9996, dtype=torch.float64)",tensor(0.9946),0.9058099985122681,0.06949094000743929,6.2609968185424805,0.0885845348238945,0.9246517419815063,0.8664379119873047,0.8664379119873047,0.8902641534805298,0.8735604286193848,0.9584863185882568,0.941094160079956,0.9231164455413818,0.9058099985122681,0.8607649803161621,0.774092972278595
