Test Params,Subset Accuracy,Hamming Loss,Accuracy (Exp),Precision (Exp),Recall (Exp),F1 Score (Exp),One Error,Coverage,Ranking Loss,Average Precision,Accuracy (Micro),Accuracy (Macro),Precision (Micro),Precision (Macro),Recall (Micro),Recall (Macro),F1 Score (Micro),F1 Score (Macro),AUC (Micro),AUC (Macro)
"[0.4840100459848325, 0.13574144837688995, 0.47804748040403267]",0.38099533319473267,0.1387600600719452,tensor(0.8364),"tensor(0.9996, dtype=torch.float64)",tensor(0.9916),0.9057055711746216,0.07766087464796216,6.276181697845459,0.09150750935077667,0.9215397238731384,0.8612399101257324,0.8612399101257324,0.8791095018386841,0.8645726442337036,0.9671210050582886,0.953386664390564,0.9210174679756165,0.9057055711746216,0.8580083847045898,0.7681282162666321
