Test Params,Subset Accuracy,Hamming Loss,Accuracy (Exp),Precision (Exp),Recall (Exp),F1 Score (Exp),One Error,Coverage,Ranking Loss,Average Precision,Accuracy (Micro),Accuracy (Macro),Precision (Micro),Precision (Macro),Recall (Micro),Recall (Macro),F1 Score (Micro),F1 Score (Macro),AUC (Micro),AUC (Macro)
"[0.3566768026907917, 0.2613825896636898, 0.317730090479575]",0.39958667755126953,0.1329328417778015,tensor(0.8364),"tensor(0.9996, dtype=torch.float64)",tensor(0.9834),0.909477710723877,0.06965035336627876,6.266172409057617,0.08934859186410904,0.9269548654556274,0.8670671582221985,0.8670670986175537,0.8835434317588806,0.8689532279968262,0.9687854647636414,0.955815315246582,0.924203097820282,0.909477710723877,0.8619040250778198,0.7746757864952087
