Test Params,Subset Accuracy,Hamming Loss,Accuracy (Exp),Precision (Exp),Recall (Exp),F1 Score (Exp),One Error,Coverage,Ranking Loss,Average Precision,Accuracy (Micro),Accuracy (Macro),Precision (Micro),Precision (Macro),Recall (Micro),Recall (Macro),F1 Score (Micro),F1 Score (Macro),AUC (Micro),AUC (Macro)
0.22991619589038942,0.39257222414016724,0.13483813405036926,tensor(0.8364),"tensor(0.9996, dtype=torch.float64)",tensor(0.9940),0.9061836004257202,0.0693979488814496,6.268668174743652,0.08985898643732071,0.9269041419029236,0.8651618361473083,0.8651618957519531,0.8868902921676636,0.8712728023529053,0.9614323377609253,0.945439338684082,0.9226582050323486,0.9061836004257202,0.8605810403823853,0.7753577828407288
