Test Params,Subset Accuracy,Hamming Loss,Accuracy (Exp),Precision (Exp),Recall (Exp),F1 Score (Exp),One Error,Coverage,Ranking Loss,Average Precision,Accuracy (Micro),Accuracy (Macro),Precision (Micro),Precision (Macro),Recall (Micro),Recall (Macro),F1 Score (Micro),F1 Score (Macro),AUC (Micro),AUC (Macro)
0.3268862339600255,0.3404149115085602,0.16345259547233582,tensor(0.8364),"tensor(0.9996, dtype=torch.float64)",tensor(0.9979),0.9023221731185913,0.07192199372974122,6.3181281089782715,0.09681256860494614,0.8365496397018433,0.8365473747253418,0.8365473747253418,0.8365473747253418,0.8365473747253418,1.0,1.0,0.9110000729560852,0.9023221731185913,0.7774785757064819,0.4999758303165436
