Test Params,Subset Accuracy,Hamming Loss,Accuracy (Exp),Precision (Exp),Recall (Exp),F1 Score (Exp),One Error,Coverage,Ranking Loss,Average Precision,Accuracy (Micro),Accuracy (Macro),Precision (Micro),Precision (Macro),Recall (Micro),Recall (Macro),F1 Score (Micro),F1 Score (Macro),AUC (Micro),AUC (Macro)
"[0.45087326245997694, 0.4953975977893682, 0.40593532513980735]",0.3816521167755127,0.1383197158575058,tensor(0.8364),"tensor(0.9996, dtype=torch.float64)",tensor(0.9861),0.906556248664856,0.07004888676337744,6.27758264541626,0.09121604263782501,0.9210601449012756,0.861680269241333,0.861680269241333,0.8783150911331177,0.8644124269485474,0.9688871502876282,0.9559841752052307,0.9213806390762329,0.906556248664856,0.85854572057724,0.7682406306266785
