Test Params,Subset Accuracy,Hamming Loss,Accuracy (Exp),Precision (Exp),Recall (Exp),F1 Score (Exp),One Error,Coverage,Ranking Loss,Average Precision,Accuracy (Micro),Accuracy (Macro),Precision (Micro),Precision (Macro),Recall (Micro),Recall (Macro),F1 Score (Micro),F1 Score (Macro),AUC (Micro),AUC (Macro)
0.13619260289037566,0.4002259373664856,0.13324308395385742,tensor(0.8364),"tensor(0.9996, dtype=torch.float64)",tensor(1.0117),0.9000380039215088,0.0722275360008502,6.2538161277771,0.0876031443476677,0.9285431504249573,0.8667569160461426,0.8667569160461426,0.9026164412498474,0.8840560913085938,0.9423982501029968,0.9181197285652161,0.9220784306526184,0.9000380039215088,0.8644204139709473,0.7799659371376038
