Test Params,Subset Accuracy,Hamming Loss,Accuracy (Exp),Precision (Exp),Recall (Exp),F1 Score (Exp),One Error,Coverage,Ranking Loss,Average Precision,Accuracy (Micro),Accuracy (Macro),Precision (Micro),Precision (Macro),Recall (Micro),Recall (Macro),F1 Score (Micro),F1 Score (Macro),AUC (Micro),AUC (Macro)
"[0.3901915037470107, 0.1915080194394447, 0.3324683598049472]",0.388649046421051,0.13604536652565002,tensor(0.8364),"tensor(0.9996, dtype=torch.float64)",tensor(0.9832),0.9080060720443726,0.0690924066103406,6.263028144836426,0.08880418539047241,0.925200879573822,0.8639546036720276,0.8639545440673828,0.8800162076950073,0.8660202026367188,0.9695661067962646,0.956953763961792,0.9226232767105103,0.9080060720443726,0.8608078956604004,0.7740381360054016
