Test Params,Subset Accuracy,Hamming Loss,Accuracy (Exp),Precision (Exp),Recall (Exp),F1 Score (Exp),One Error,Coverage,Ranking Loss,Average Precision,Accuracy (Micro),Accuracy (Macro),Precision (Micro),Precision (Macro),Recall (Micro),Recall (Macro),F1 Score (Micro),F1 Score (Macro),AUC (Micro),AUC (Macro)
0.035528495568592444,0.4091319143772125,0.1287531852722168,tensor(0.8364),"tensor(0.9996, dtype=torch.float64)",tensor(1.0094),0.9091042280197144,0.06941123332801956,6.250514507293701,0.08696271479129791,0.9293185472488403,0.8712468147277832,0.8712468147277832,0.8945527672767639,0.8797281980514526,0.9591518044471741,0.9425880908966064,0.9257266521453857,0.9091042280197144,0.866664469242096,0.7819465398788452
