,Subset Accuracy,Hamming Loss,Accuracy (Exact Match),Precision,Recall,F1 Score,One Error,Coverage,Ranking Loss,Average Precision,Accuracy (Micro),Accuracy (Macro),Precision (Micro),Precision (Macro),Recall (Micro),Recall (Macro),F1 Score (Micro),F1 Score (Macro),AUC (Micro),AUC (Macro)
0,0.41625672578811646,0.12721386551856995,0.8625407814979553,0.9676264692811544,0.8867019140885213,0.9129647016525269,0.07199118930448481,6.620872497558594,0.3399507999420166,0.8690643906593323,0.8727861642837524,0.8727860450744629,0.889260470867157,0.8750320672988892,0.9686321020126343,0.9558215141296387,0.927250862121582,0.9129647016525269,0.6746629476547241,0.554354190826416
0,0.4163854420185089,0.1272834837436676,0.8624020218849182,0.9677379693544916,0.8863553947166936,0.9130104780197144,0.07199118930448481,6.629745960235596,0.3439890742301941,0.8688347935676575,0.8727165460586548,0.8727164268493652,0.8889291882514954,0.8746509552001953,0.9690009355545044,0.9563000202178955,0.9272395968437195,0.9130104780197144,0.6736870408058167,0.5540722012519836
0,0.41450047492980957,0.12800069153308868,0.8616046905517578,0.9656319687546387,0.887517946630026,0.9117735624313354,0.07199118930448481,6.628329753875732,0.33703291416168213,0.8685011863708496,0.8719993233680725,0.8719992637634277,0.8898394107818604,0.8747105598449707,0.9667503833770752,0.952839195728302,0.9267018437385559,0.9117735624313354,0.6761393547058105,0.5534979104995728
0,0.4156130850315094,0.1276433914899826,0.8621556758880615,0.967553456765032,0.8865813284997202,0.9126510620117188,0.07199118930448481,6.634085655212402,0.34306591749191284,0.8684623837471008,0.8723565936088562,0.8723565340042114,0.8888036012649536,0.8742408752441406,0.9686854481697083,0.9557393789291382,0.9270268678665161,0.9126510620117188,0.6732351779937744,0.5535531640052795
0,0.41397637128829956,0.12814123928546906,0.8618960976600647,0.9694466592669437,0.8846800037658782,0.9127694368362427,0.07199118930448481,6.643087863922119,0.34935879707336426,0.8672536611557007,0.8718587756156921,0.8718587756156921,0.8869454860687256,0.8724547624588013,0.9706205725669861,0.9582487940788269,0.9268984198570251,0.9127694368362427,0.6677082777023315,0.5519463419914246
0,0.41214656829833984,0.12855632603168488,0.8616318702697754,0.9692011095275842,0.8848383982348664,0.9123419523239136,0.07199118930448481,6.6396026611328125,0.3460780084133148,0.8669869303703308,0.8714436888694763,0.8714436292648315,0.8869020342826843,0.8722742795944214,0.9701136350631714,0.9574837684631348,0.9266434907913208,0.9123419523239136,0.6674829721450806,0.5514722466468811
