Test Params,Subset Accuracy,Hamming Loss,Accuracy (Exp),Precision (Exp),Recall (Exp),F1 Score (Exp),One Error,Coverage,Ranking Loss,Average Precision,Accuracy (Micro),Accuracy (Macro),Precision (Micro),Precision (Macro),Recall (Micro),Recall (Macro),F1 Score (Micro),F1 Score (Macro),AUC (Micro),AUC (Macro)
0.2518720442820811,0.378665953874588,0.13971833884716034,tensor(0.8364),"tensor(0.9996, dtype=torch.float64)",tensor(0.9757),0.9052400588989258,0.0705404112864658,6.279885768890381,0.09166045486927032,0.9204273223876953,0.8602816462516785,0.8602817058563232,0.8779990077018738,0.8635132312774658,0.967406690120697,0.9537839293479919,0.920536994934082,0.9052400588989258,0.8593932390213013,0.7669886946678162
