Test Params,Subset Accuracy,Hamming Loss,Accuracy (Exp),Precision (Exp),Recall (Exp),F1 Score (Exp),One Error,Coverage,Ranking Loss,Average Precision,Accuracy (Micro),Accuracy (Macro),Precision (Micro),Precision (Macro),Recall (Micro),Recall (Macro),F1 Score (Micro),F1 Score (Macro),AUC (Micro),AUC (Macro)
"[0.2965003346772578, 0.20332538511194792, 0.2617992056107445]",0.4096660912036896,0.1307072788476944,tensor(0.8364),"tensor(0.9996, dtype=torch.float64)",tensor(0.9863),0.90937340259552,0.06914554439662043,6.262818336486816,0.08876346796751022,0.9295347332954407,0.8692927360534668,0.8692927360534668,0.888640284538269,0.8728417158126831,0.9646371006965637,0.9497364163398743,0.9250805377960205,0.90937340259552,0.8645330667495728,0.7795728445053101
