Test Params,Subset Accuracy,Hamming Loss,Accuracy (Exp),Precision (Exp),Recall (Exp),F1 Score (Exp),One Error,Coverage,Ranking Loss,Average Precision,Accuracy (Micro),Accuracy (Macro),Precision (Micro),Precision (Macro),Recall (Micro),Recall (Macro),F1 Score (Micro),F1 Score (Macro),AUC (Micro),AUC (Macro)
0.0358108036125967,0.40963980555534363,0.1294187307357788,tensor(0.8364),"tensor(0.9996, dtype=torch.float64)",tensor(0.9879),0.9099023342132568,0.07170944258462192,6.2503132820129395,0.08705918490886688,0.9305079579353333,0.8705812692642212,0.8705812692642212,0.890519380569458,0.87468421459198,0.9637817144393921,0.9485400915145874,0.9257032871246338,0.9099023342132568,0.8678238987922668,0.782415509223938
