Test Params,Subset Accuracy,Hamming Loss,Accuracy (Exp),Precision (Exp),Recall (Exp),F1 Score (Exp),One Error,Coverage,Ranking Loss,Average Precision,Accuracy (Micro),Accuracy (Macro),Precision (Micro),Precision (Macro),Recall (Micro),Recall (Macro),F1 Score (Micro),F1 Score (Macro),AUC (Micro),AUC (Macro)
"[0.2642058115324235, 0.20210996311222076, 0.30160670905442266]",0.40508612990379333,0.13167807459831238,tensor(0.8364),"tensor(0.9996, dtype=torch.float64)",tensor(0.9974),0.9075692892074585,0.06942451777458951,6.258422374725342,0.08815207332372665,0.927793025970459,0.86832195520401,0.8683218955993652,0.8908030986785889,0.8746068477630615,0.9603107571601868,0.9437482357025146,0.924251914024353,0.9075692892074585,0.8633450865745544,0.7759084701538086
